itemno	noun	adjective	stimtype	encoding_version_noun	encoding_version_adjective	repeat_enc.thisRepN	repeat_enc.thisTrialN	repeat_enc.thisN	repeat_enc.thisIndex	enc_practice_loop.thisRepN	enc_practice_loop.thisTrialN	enc_practice_loop.thisN	enc_practice_loop.thisIndex	break_loop.thisRepN	break_loop.thisTrialN	break_loop.thisN	break_loop.thisIndex	enc_loop.thisRepN	enc_loop.thisTrialN	enc_loop.thisN	enc_loop.thisIndex	level_loop.thisRepN	level_loop.thisTrialN	level_loop.thisN	level_loop.thisIndex	practiceRepeat.thisRepN	practiceRepeat.thisTrialN	practiceRepeat.thisN	practiceRepeat.thisIndex	practice_loop.thisRepN	practice_loop.thisTrialN	practice_loop.thisN	practice_loop.thisIndex	blokk_loop.thisRepN	blokk_loop.thisTrialN	blokk_loop.thisN	blokk_loop.thisIndex	trial_loop.thisRepN	trial_loop.thisTrialN	trial_loop.thisN	trial_loop.thisIndex	repeat_rec_pract.thisRepN	repeat_rec_pract.thisTrialN	repeat_rec_pract.thisN	repeat_rec_pract.thisIndex	test_pract_loop.thisRepN	test_pract_loop.thisTrialN	test_pract_loop.thisN	test_pract_loop.thisIndex	test_loop.thisRepN	test_loop.thisTrialN	test_loop.thisN	test_loop.thisIndex	exp_intro.started	exp_intro.stopped	exp_intro_cont.started	exp_intro_cont.stopped	exp_continue.keys	exp_continue.rt	exp_continue.started	exp_continue.stopped	enc_instr_text.started	enc_instr_text.stopped	enc_instr_cont_text.started	enc_instr_cont_text.stopped	enc_instr_cont_key.keys	enc_instr_cont_key.rt	enc_instr_cont_key.started	enc_instr_cont_key.stopped	newspaper.started	newspaper.stopped	editor.started	editor.stopped	enc_pract_start_text.started	enc_pract_start_text.stopped	key_resp_5.keys	key_resp_5.rt	key_resp_5.started	key_resp_5.stopped	fx_cross.started	fx_cross.stopped	megfelelõ_v.started	megfelelõ_v.stopped	nemmegf_v.started	nemmegf_v.stopped	enc_cross_resp.keys	enc_cross_resp.started	enc_cross_resp.stopped	word_pair_text.started	word_pair_text.stopped	enc_keys.keys	enc_keys.started	enc_keys.stopped	megfelelõ_válasz.started	megfelelõ_válasz.stopped	nemmegfelelõ_válasz.started	nemmegfelelõ_válasz.stopped	enc_feedback_text.started	enc_feedback_text.stopped	enc_cross_resp.rt	enc_keys.rt	enc_repeat_button.keys	enc_repeat_button.rt	enc_repeat_button.started	enc_repeat_button.stopped	repeat_text_for_enc.started	repeat_text_for_enc.stopped	enc_pract_endtext.started	enc_pract_endtext.stopped	enc_pract_cont_text.started	enc_pract_cont_text.stopped	end_enc_pract_key.keys	end_enc_pract_key.rt	end_enc_pract_key.started	end_enc_pract_key.stopped	end_enc_text.started	end_enc_text.stopped	end_enc_key.keys	end_enc_key.rt	end_enc_key.started	end_enc_key.stopped	instr_instr.started	instr_instr.stopped	instr_tovabb.keys	instr_tovabb.rt	instr_tovabb.started	instr_tovabb.stopped	sad_computer.started	sad_computer.stopped	warning.started	warning.stopped	lvl_instr_text.started	lvl_instr_text.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	pract_inst_text.started	pract_inst_text.stopped	pract_inst_key.keys	pract_inst_key.rt	pract_inst_key.started	pract_inst_key.stopped	pract_stim.started	pract_stim.stopped	pract_resp.keys	pract_resp.started	pract_resp.stopped	nback_feedback.started	nback_feedback.stopped	feladat_blokk	Betû	All_keys	All_RT	Answer_key	Answer RT	Response type	Correctness	pract_stim2.started	pract_stim2.stopped	feedback_2.started	feedback_2.stopped	repeat_pract_text.started	repeat_pract_text.stopped	repeat_practice_key.keys	repeat_practice_key.rt	repeat_practice_key.started	repeat_practice_key.stopped	pract_resp.rt	szunet_text.started	szunet_text.stopped	szunet_key.keys	szunet_key.rt	szunet_key.started	szunet_key.stopped	test_stim.started	test_stim.stopped	key_resp.keys	key_resp.started	key_resp.stopped	key_resp.rt	blokk_szun_text.started	blokk_szun_text.stopped	blokk_szun_resp.keys	blokk_szun_resp.rt	blokk_szun_resp.started	blokk_szun_resp.stopped	text_3.started	text_3.stopped	end_keys.keys	end_keys.rt	end_keys.started	end_keys.stopped	break_text.started	break_text.stopped	break_cont_text.started	break_cont_text.stopped	szun2_resp.keys	szun2_resp.rt	szun2_resp.started	szun2_resp.stopped	test_instr_text.started	test_instr_text.stopped	test_instr_cont_text.started	test_instr_cont_text.stopped	test_instr_cont_key.keys	test_instr_cont_key.rt	test_instr_cont_key.started	test_instr_cont_key.stopped	news_coffee.started	news_coffee.stopped	editorman.started	editorman.stopped	test2_inst.started	test2_inst.stopped	test2_space.started	test2_space.stopped	test2_resp.keys	test2_resp.rt	test2_resp.started	test2_resp.stopped	test_pract_start_text.started	test_pract_start_text.stopped	test_pract_begin.keys	test_pract_begin.rt	test_pract_begin.started	test_pract_begin.stopped	test_pract_words.started	test_pract_words.stopped	test_pract_keys.keys	test_pract_keys.started	test_pract_keys.stopped	régi_válasz.started	régi_válasz.stopped	uj_válasz.started	uj_válasz.stopped	confid_break_text.started	confid_break_text.stopped	confid_break_gombok.keys	confid_break_gombok.started	confid_break_gombok.stopped	konfidencia_kérdés.started	konfidencia_kérdés.stopped	confid_rate_keys.keys	confid_rate_keys.started	confid_rate_keys.stopped	test_pract_feedback_text.started	test_pract_feedback_text.stopped	feedback_button.keys	feedback_button.rt	feedback_button.started	feedback_button.stopped	test_pract_keys.rt	confid_rate_keys.rt	confid_break_gombok.rt	repeat_pract_rec_textbox.started	repeat_pract_rec_textbox.stopped	rec_pract_repeat_button.keys	rec_pract_repeat_button.rt	rec_pract_repeat_button.started	rec_pract_repeat_button.stopped	test_pract_end_text.started	test_pract_end_text.stopped	test_pract_end_cont_text.started	test_pract_end_cont_text.stopped	test_pract_end_key.keys	test_pract_end_key.rt	test_pract_end_key.started	test_pract_end_key.stopped	test_end_text.started	test_end_text.stopped	end_exp_text.started	end_exp_text.stopped	key_resp_3.keys	key_resp_3.rt	key_resp_3.started	key_resp_3.stopped	Résztvevõ kódja:	Lista száma:	date	expName	psychopyVersion	frameRate
8	baktérium	egynapos	DISTANT																																															0	88	88	88																											4384.906045843614	None	4384.906045843614	None	4384.906045843614	None	None	4384.906045843614	None																																																																																																																																												4385.9257988048485	None	None	4385.9257988048485	None	4385.9257988048485	None	4385.9257988048485	None	4387.941413201479	None	None	4387.941413201479	None	4389.939873096853	None	4	4389.939873096853	None								6.473346735641826																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
7	aszfalt	milliárdos	DISTANT																																															0	89	89	89																											4396.441107171006	None	4396.441107171006	None	4396.441107171006	None	None	4396.441107171006	None																																																																																																																																												4397.457072383055	None	None	4397.457072383055	None	4397.457072383055	None	4397.457072383055	None	4399.465954731131	None	j	4399.465954731131	None	4401.47612806753	None	j	4401.47612806753	None								1.2048706119239796	0.15853840589988977																							457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
78	szélvihar	hirtelen	TARG																																															0	90	90	90																											4402.72017337993	None	4402.72017337993	None	4402.72017337993	None	None	4402.72017337993	None																																																																																																																																												4403.7468306873925	None	j	4403.7468306873925	None	4403.7468306873925	None	4403.7468306873925	None	4405.766810683446	None	None	4405.766810683446	None	4407.771882267814	None	j	4407.771882267814	None							1.405210790951969	0.4054564861289691																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
10	gombnyomás	fölösleges	FOIL																																															0	91	91	91																											4408.216469913517	None	4408.216469913517	None	4408.216469913517	None	None	4408.216469913517	None																																																																																																																																												4409.254394056537	None	None	4409.254394056537	None	4409.254394056537	None	4409.254394056537	None	4411.260113156633	None	j	4411.260113156633	None	4413.27739330451	None	j	4413.27739330451	None								1.9735457798524294	1.1638777669286355																							457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
57	monitor	kijelzõs	TARG																																															0	92	92	92																											4415.297487750999	None	4415.297487750999	None	4415.297487750999	None	None	4415.297487750999	None																																																																																																																																												4416.324327930313	None	2	4416.324327930313	None	4416.324327930313	None	4416.324327930313	None	4418.323287613282	None	None	4418.323287613282	None	4420.334241265227	None	j	4420.334241265227	None							1.7395696166204289	0.3336344913695939																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
6	ásványvíz	mocskos	DISTANT																																															0	93	93	93																											4420.7128270934045	None	4420.7128270934045	None	4420.7128270934045	None	None	4420.7128270934045	None																																																																																																																																												4421.730803274026	None	2	4421.730803274026	None	4421.730803274026	None	4421.730803274026	None	4423.733821592934	None	None	4423.733821592934	None	4425.739463563397	None	j	4425.739463563397	None							1.43541730553261	0.3419980804610532																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
44	kollégium	felsõoktatási	CLOSE																																															0	94	94	94																											4426.110863584414	None	4426.110863584414	None	4426.110863584414	None	None	4426.110863584414	None																																																																																																																																												4427.125469697698	None	2	4427.125469697698	None	4427.125469697698	None	4427.125469697698	None	4429.134619822435	None	None	4429.134619822435	None	4431.140576842561	None	j	4431.140576842561	None							1.2843374595686328	0.5233223838440608																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
99	zeneszerzõ	nagyszerû	TARG																																															0	95	95	95																											4431.693475019623	None	4431.693475019623	None	4431.693475019623	None	None	4431.693475019623	None																																																																																																																																												4432.7130619033705	None	2	4432.7130619033705	None	4432.7130619033705	None	4432.7130619033705	None	4434.720769890584	None	None	4434.720769890584	None	4436.723530385032	None	j	4436.723530385032	None							1.3455457325908355	0.3441511790442746																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
9	bábszínház	virtuális	FOIL																																															0	96	96	96																											4437.095190718566	None	4437.095190718566	None	4437.095190718566	None	None	4437.095190718566	None																																																																																																																																												4438.121357568627	None	None	4438.121357568627	None	4438.121357568627	None	4438.121357568627	None	4440.135814709734	None	2	4440.135814709734	None	4442.154315558466	None	j	4442.154315558466	None								0.8054803092381917	0.23279558221111074																							457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
68	osztályzat	közepes	TARG																																															0	97	97	97																											4443.000626367255	None	4443.000626367255	None	4443.000626367255	None	None	4443.000626367255	None																																																																																																																																												4444.021709503664	None	j	4444.021709503664	None	4444.021709503664	None	4444.021709503664	None	4446.042556586093	None	None	4446.042556586093	None	4448.054762661544	None	j	4448.054762661544	None							1.743795885151485	0.4067866613040678																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
74	repülõjegy	érvényes	TARG																																															0	98	98	98																											4448.497548024083	None	4448.497548024083	None	4448.497548024083	None	None	4448.497548024083	None																																																																																																																																												4449.535924059659	None	2	4449.535924059659	None	4449.535924059659	None	4449.535924059659	None	4451.542164717801	None	None	4451.542164717801	None	4453.538800870563	None	j	4453.538800870563	None							1.3936145993939135	0.43569876649416983																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
15	csengõhang	egykori	DISTANT																																															0	99	99	99																											4454.0108217851375	None	4454.0108217851375	None	4454.0108217851375	None	None	4454.0108217851375	None																																																																																																																																												4455.025004618452	None	2	4455.025004618452	None	4455.025004618452	None	4455.025004618452	None	4457.033402107249	None	None	4457.033402107249	None	4459.039294438	None	j	4459.039294438	None							1.8665871941193473	0.6220679076795932																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
77	szakadék	iszonyatos	TARG																																															0	100	100	100																											4459.698814380681	None	4459.698814380681	None	4459.698814380681	None	None	4459.698814380681	None																																																																																																																																												4460.734527577879	None	j	4460.734527577879	None	4460.734527577879	None	4460.734527577879	None	4462.745860968862	None	None	4462.745860968862	None	4464.746799897723	None	j	4464.746799897723	None							1.1410396203864366	0.6276548299647402																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
11	benzinkút	nagyvállalati	DISTANT																																															0	101	101	101																											4465.41238353579	None	4465.41238353579	None	4465.41238353579	None	None	4465.41238353579	None																																																																																																																																												4466.4301951939415	None	j	4466.4301951939415	None	4466.4301951939415	None	4466.4301951939415	None	4468.438257728674	None	None	4468.438257728674	None	4470.440211472043	None	j	4470.440211472043	None							1.626215180469444	1.2570152200351004																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
90	mozdulat	harmonikus	FOIL																																															0	102	102	102																											4471.735732417379	None	4471.735732417379	None	4471.735732417379	None	None	4471.735732417379	None																																																																																																																																												4472.763844613626	None	2	4472.763844613626	None	4472.763844613626	None	4472.763844613626	None	4474.771052813274	None	None	4474.771052813274	None	4476.775668150978	None	j	4476.775668150978	None							1.2226919112727046	0.5636210621159989																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
54	mellény	sportos	TARG																																															0	103	103	103																											4477.37227052846	None	4477.37227052846	None	4477.37227052846	None	None	4477.37227052846	None																																																																																																																																												4478.406687761191	None	2	4478.406687761191	None	4478.406687761191	None	4478.406687761191	None	4480.419222259603	None	None	4480.419222259603	None	4482.428142550489	None	j	4482.428142550489	None							1.1385692950570956	0.6110797340224963																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
66	olimpikon	legendás	TARG																																															0	104	104	104																											4483.072569343582	None	4483.072569343582	None	4483.072569343582	None	None	4483.072569343582	None																																																																																																																																												4484.0998259607	None	2	4484.0998259607	None	4484.0998259607	None	4484.0998259607	None	4486.119903612824	None	None	4486.119903612824	None	4488.132491604367	None	j	4488.132491604367	None							1.4193096524686553	0.9310221604537219																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
41	királynõ	gyönyörû	CLOSE																																															0	105	105	105																											4489.098850644048	None	4489.098850644048	None	4489.098850644048	None	None	4489.098850644048	None																																																																																																																																												4490.118436905788	None	2	4490.118436905788	None	4490.118436905788	None	4490.118436905788	None	4492.129467376333	None	None	4492.129467376333	None	4494.141883381235	None	j	4494.141883381235	None							1.173671986325644	0.5583053375594318																								457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
